instrument,quantity,signal,entry_price,exit_price,stop_loss,target_price,pnl_points,pnl_amount,result,entry_time,exit_time
NIFTY,65,BUY,15129.35,15158.286500000002,15110.059,15158.286500000002,28.936500000001615,1880.872500000105,WIN,2021-02-11 14:00:00,2021-02-11 14:20:00
NIFTY,65,BUY,15162.55,15173.35,15121.378611179314,15224.307083231026,10.800000000001091,702.0000000000709,TIME EXIT,2021-02-11 14:25:00,2021-02-11 15:10:00
NIFTY,65,BUY,15217.35,15224.05,15161.857839999999,15300.588240000003,6.699999999998909,435.49999999992906,MACD EXIT,2021-02-12 10:45:00,2021-02-12 11:35:00
NIFTY,65,BUY,15227.45,15212.4,15195.40976,15275.51036,-15.050000000001091,-978.2500000000709,MACD EXIT,2021-02-12 13:05:00,2021-02-12 13:35:00
NIFTY,65,BUY,15307.45,15294.95,15184.230561907249,15492.279157139128,-12.5,-812.5,MACD EXIT,2021-02-15 09:25:00,2021-02-15 10:30:00
NIFTY,65,BUY,15311.35,15303.15,15244.879,15411.056499999999,-8.200000000000728,-533.0000000000473,TIME EXIT,2021-02-16 14:35:00,2021-02-16 15:10:00
NIFTY,65,BUY,15271.55,15277.7,15209.23224917521,15365.026626237184,6.150000000001455,399.7500000000946,MACD EXIT,2021-02-17 10:55:00,2021-02-17 12:50:00
NIFTY,65,BUY,15228.45,15212.05,15192.392240000001,15282.53664,-16.400000000001455,-1066.0000000000946,EMA EXIT,2021-02-18 09:25:00,2021-02-18 09:50:00
NIFTY,65,BUY,15240.05,15227.85,15214.683798837954,15278.099301743066,-12.199999999998909,-792.9999999999291,MACD EXIT,2021-02-18 10:25:00,2021-02-18 11:05:00
NIFTY,65,BUY,15146.3,15124.5,15110.975096442684,15199.287355335971,-21.799999999999272,-1416.9999999999527,TIME EXIT,2021-02-18 14:45:00,2021-02-18 15:10:00
NIFTY,65,BUY,15112.4,15058.350734525002,15058.350734525002,15193.473898212496,-54.04926547499781,-3513.2022558748577,LOSS,2021-02-19 10:20:00,2021-02-19 11:00:00
NIFTY,65,BUY,15096.25,15083.55,15054.795,15158.432499999999,-12.700000000000728,-825.5000000000473,EMA EXIT,2021-02-19 11:50:00,2021-02-19 12:00:00
NIFTY,65,BUY,14800.8,14789.5,14667.79916439237,15000.301253411442,-11.299999999999272,-734.4999999999527,MACD EXIT,2021-02-23 10:20:00,2021-02-23 11:30:00
NIFTY,65,BUY,14753.4,14721.1,14709.737154237657,14818.894268643515,-32.29999999999927,-2099.4999999999527,EMA EXIT,2021-02-23 13:15:00,2021-02-23 13:40:00
NIFTY,65,BUY,14788.75,14943.233377600001,14685.7610816,14943.233377600001,154.4833776000014,10041.419544000091,WIN,2021-02-24 09:30:00,2021-02-25 09:15:00
NIFTY,65,BUY,15138.6,15129.1,15114.5,15174.75,-9.5,-617.5,MACD EXIT,2021-02-25 13:40:00,2021-02-25 13:55:00
NIFTY,65,BUY,15150.85,15114.46,15114.46,15205.435000000001,-36.39000000000124,-2365.3500000000804,LOSS,2021-02-25 14:30:00,2021-02-25 14:55:00
NIFTY,65,BUY,14679.8,14571.295999999998,14571.295999999998,14842.556,-108.50400000000081,-7052.760000000053,LOSS,2021-02-26 14:00:00,2021-02-26 15:00:00
NIFTY,65,BUY,14731.3,14728.3,14646.419581184,14858.620628223998,-3.0,-195.0,MACD EXIT,2021-03-01 13:05:00,2021-03-01 14:30:00
NIFTY,65,BUY,14882.5,14902.05,14741.4755095936,15094.0367356096,19.549999999999272,1270.7499999999527,MACD EXIT,2021-03-02 09:25:00,2021-03-02 10:30:00
NIFTY,65,BUY,14862.75,14839.2,14785.171,14979.1185,-23.549999999999272,-1530.7499999999527,MACD EXIT,2021-03-02 13:45:00,2021-03-02 14:55:00
NIFTY,65,BUY,15162.95,15138.62,15138.62,15199.445,-24.329999999999927,-1581.4499999999953,LOSS,2021-03-03 13:45:00,2021-03-03 13:50:00
NIFTY,65,BUY,15182.05,15239.35,15130.5159744,15259.3510384,57.30000000000109,3724.500000000071,TIME EXIT,2021-03-03 14:35:00,2021-03-03 15:10:00
NIFTY,65,BUY,15174.55,15159.45,15123.85,15250.599999999999,-15.099999999998545,-981.4999999999054,MACD EXIT,2021-03-04 12:35:00,2021-03-04 13:25:00
NIFTY,65,BUY,15042.7,15057.55,14949.244895061945,15182.882657407084,14.849999999998545,965.2499999999054,MACD EXIT,2021-03-08 09:25:00,2021-03-08 10:35:00
NIFTY,65,BUY,15028.7,14946.207128,14946.207128,15152.439308,-82.49287200000072,-5362.0366800000465,LOSS,2021-03-08 14:25:00,2021-03-08 15:05:00
NIFTY,65,BUY,15092.8,15066.1,14932.12912,15333.80632,-26.69999999999891,-1735.499999999929,MACD EXIT,2021-03-09 09:25:00,2021-03-09 10:20:00
NIFTY,65,BUY,15034.35,15097.753873937727,14992.080750708183,15097.753873937727,63.40387393772653,4121.2518059522245,WIN,2021-03-09 14:50:00,2021-03-09 15:10:00
NIFTY,65,BUY,15172.0,15185.85,15131.854077379805,15232.218883930293,13.850000000000364,900.2500000000236,MACD EXIT,2021-03-10 09:25:00,2021-03-10 10:10:00
NIFTY,65,BUY,15160.85,15143.6,15123.775204629197,15216.462193056206,-17.25,-1121.25,MACD EXIT,2021-03-10 13:05:00,2021-03-10 13:40:00
NIFTY,65,BUY,15184.0,15169.15,15132.26272,15261.605919999998,-14.850000000000364,-965.2500000000236,MACD EXIT,2021-03-10 14:15:00,2021-03-10 14:55:00
NIFTY,65,BUY,15302.7,15288.45,15158.191359999999,15519.462960000004,-14.25,-926.25,MACD EXIT,2021-03-12 09:25:00,2021-03-12 10:15:00
NIFTY,65,BUY,14809.1,14901.566,14747.456,14901.566,92.46600000000035,6010.290000000023,WIN,2021-03-15 13:40:00,2021-03-15 15:00:00
NIFTY,65,BUY,14978.4,14950.7,14911.64116,15078.538260000001,-27.69999999999891,-1800.499999999929,MACD EXIT,2021-03-16 09:25:00,2021-03-16 09:55:00
NIFTY,65,BUY,15028.0,15019.35,14943.818377136597,15154.272434295104,-8.649999999999636,-562.2499999999764,MACD EXIT,2021-03-16 10:35:00,2021-03-16 11:00:00
NIFTY,65,BUY,14934.85,14882.05,14854.7916912,15054.9374632,-52.80000000000109,-3432.000000000071,EMA EXIT,2021-03-17 11:30:00,2021-03-17 12:05:00
NIFTY,65,BUY,14843.2,14828.63812465664,14828.63812465664,14865.042813015043,-14.561875343360953,-946.5218973184619,LOSS,2021-03-17 13:40:00,2021-03-17 13:45:00
NIFTY,65,BUY,14859.25,14799.75,14713.2697417552,15078.220387367199,-59.5,-3867.5,MACD EXIT,2021-03-18 09:40:00,2021-03-18 10:20:00
NIFTY,65,BUY,14598.9,14546.55,14466.94803023925,14796.827954641125,-52.350000000000364,-3402.7500000000236,MACD EXIT,2021-03-19 10:55:00,2021-03-19 11:40:00
NIFTY,65,BUY,14603.25,14690.788822996748,14544.890784668834,14690.788822996748,87.53882299674842,5690.023494788647,WIN,2021-03-19 13:20:00,2021-03-19 14:10:00
NIFTY,65,BUY,14733.55,14770.3,14640.841,14872.613499999998,36.75,2388.75,TIME EXIT,2021-03-19 14:35:00,2021-03-19 15:10:00
NIFTY,65,BUY,14676.8,14652.15,14607.0219616,14781.467057599999,-24.649999999999636,-1602.2499999999764,MACD EXIT,2021-03-22 13:45:00,2021-03-22 14:50:00
NIFTY,65,BUY,14833.85,14788.75,14698.56800025083,15036.772999623754,-45.100000000000364,-2931.5000000000236,MACD EXIT,2021-03-23 09:25:00,2021-03-23 10:10:00
NIFTY,65,BUY,14845.0,14802.45,14748.712880000001,14989.430679999998,-42.54999999999927,-2765.7499999999527,MACD EXIT,2021-03-23 11:00:00,2021-03-23 11:15:00
NIFTY,65,BUY,14804.9,14822.7,14722.859442061515,14927.960836907725,17.80000000000109,1157.000000000071,MACD EXIT,2021-03-23 13:55:00,2021-03-23 15:10:00
NIFTY,65,BUY,14658.95,14609.3391552,14609.3391552,14733.366267200003,-49.61084480000136,-3224.7049120000884,LOSS,2021-03-24 14:00:00,2021-03-24 14:45:00
NIFTY,65,BUY,14412.1,14338.4,14279.92734760704,14610.358978589442,-73.70000000000073,-4790.500000000047,MACD EXIT,2021-03-25 13:40:00,2021-03-25 15:05:00
NIFTY,65,BUY,14487.25,14474.25,14324.128012584964,14731.932981122554,-13.0,-845.0,MACD EXIT,2021-03-26 10:15:00,2021-03-26 10:55:00
NIFTY,65,BUY,14529.0,14520.0,14425.978498208377,14683.532252687435,-9.0,-585.0,MACD EXIT,2021-03-26 11:40:00,2021-03-26 12:25:00
NIFTY,65,BUY,14676.95,14762.0,14485.22272,14964.540920000003,85.04999999999927,5528.249999999953,MACD EXIT,2021-03-30 09:25:00,2021-03-30 10:50:00
NIFTY,65,BUY,14789.95,14873.388058817367,14734.32462745509,14873.388058817367,83.43805881736625,5423.4738231288065,WIN,2021-03-30 13:25:00,2021-03-30 14:15:00
NIFTY,65,BUY,14869.3,14849.95,14831.072897178967,14926.640654231549,-19.349999999998545,-1257.7499999999054,MACD EXIT,2021-03-30 14:20:00,2021-03-30 14:50:00
NIFTY,65,BUY,14760.8,14729.035379986817,14729.035379986817,14808.446930019772,-31.76462001318214,-2064.700300856839,LOSS,2021-03-31 13:05:00,2021-03-31 13:15:00
NIFTY,65,BUY,14789.35,14773.15,14676.32864,14958.88204,-16.200000000000728,-1053.0000000000473,MACD EXIT,2021-04-01 09:25:00,2021-04-01 10:20:00
NIFTY,65,BUY,14756.25,14851.5,14692.75,14851.5,95.25,6191.25,WIN,2021-04-01 12:05:00,2021-04-01 14:15:00
NIFTY,65,BUY,14858.0,14849.8,14804.711528000002,14937.932707999997,-8.200000000000728,-533.0000000000473,MACD EXIT,2021-04-01 14:20:00,2021-04-01 14:55:00
NIFTY,65,BUY,14586.5,14649.45,14495.760204966567,14722.609692550148,62.95000000000073,4091.7500000000473,MACD EXIT,2021-04-05 12:35:00,2021-04-05 14:55:00
NIFTY,65,BUY,14747.95,14688.65,14577.673999999999,15003.364000000003,-59.30000000000109,-3854.500000000071,MACD EXIT,2021-04-06 09:35:00,2021-04-06 10:20:00
NIFTY,65,BUY,14767.1,14747.8,14705.751781324523,14859.122328013216,-19.30000000000109,-1254.500000000071,MACD EXIT,2021-04-06 11:15:00,2021-04-06 11:40:00
NIFTY,65,BUY,14847.8,14842.05,14753.70992,14988.935119999998,-5.75,-373.75,MACD EXIT,2021-04-07 11:05:00,2021-04-07 11:50:00
NIFTY,65,BUY,14845.1,14817.85,14788.2515545344,14930.3726681984,-27.25,-1771.25,EMA EXIT,2021-04-07 14:35:00,2021-04-07 14:50:00
NIFTY,65,BUY,14928.95,14949.4,14812.307759999998,15103.913360000006,20.44999999999891,1329.249999999929,MACD EXIT,2021-04-08 09:25:00,2021-04-08 10:40:00
NIFTY,65,BUY,14940.25,14950.35,14888.7108508,15017.5587238,10.100000000000364,656.5000000000236,MACD EXIT,2021-04-08 12:45:00,2021-04-08 14:05:00
NIFTY,65,BUY,14872.55,14859.05,14852.79672,14902.179919999999,-13.5,-877.5,EMA EXIT,2021-04-09 12:25:00,2021-04-09 12:55:00
NIFTY,65,BUY,14847.95,14830.25,14813.349700776016,14899.850448835978,-17.700000000000728,-1150.5000000000473,EMA EXIT,2021-04-09 14:55:00,2021-04-09 15:10:00
NIFTY,65,BUY,14429.25,14379.25,14315.06912798372,14600.521308024421,-50.0,-3250.0,MACD EXIT,2021-04-13 10:00:00,2021-04-13 10:35:00
NIFTY,65,BUY,14382.25,14330.0,14309.804353329297,14490.918470006054,-52.25,-3396.25,EMA EXIT,2021-04-13 12:40:00,2021-04-13 13:15:00
NIFTY,65,BUY,14392.8,14505.416999999998,14317.722,14505.416999999998,112.61699999999837,7320.104999999894,WIN,2021-04-13 13:50:00,2021-04-13 14:40:00
NIFTY,65,BUY,14415.7,14417.0,14375.430565440001,14476.10415184,1.2999999999992724,84.4999999999527,MACD EXIT,2021-04-15 11:55:00,2021-04-15 13:25:00
NIFTY,65,BUY,14474.05,14497.0,14417.075760000002,14559.511359999997,22.950000000000728,1491.7500000000473,MACD EXIT,2021-04-15 13:40:00,2021-04-15 14:45:00
NIFTY,65,BUY,14563.5,14583.4,14473.16,14699.01,19.899999999999636,1293.4999999999764,TIME EXIT,2021-04-15 15:00:00,2021-04-15 15:10:00
NIFTY,65,BUY,14684.95,14632.615,14632.615,14763.452500000003,-52.335000000000946,-3401.7750000000615,LOSS,2021-04-16 14:25:00,2021-04-16 15:00:00
NIFTY,65,BUY,14340.95,14342.95,14276.482215147866,14437.651677278203,2.0,130.0,MACD EXIT,2021-04-19 13:20:00,2021-04-19 14:40:00
NIFTY,65,BUY,14504.7,14457.45,14332.64286997965,14762.785695030525,-47.25,-3071.25,MACD EXIT,2021-04-20 09:25:00,2021-04-20 10:05:00
NIFTY,65,BUY,14280.6,14305.95,14205.776827265792,14392.834759101312,25.350000000000364,1647.7500000000236,MACD EXIT,2021-04-22 11:35:00,2021-04-22 12:45:00
NIFTY,65,BUY,14341.25,14337.85,14310.196870912,14387.829693632,-3.399999999999636,-220.99999999997635,MACD EXIT,2021-04-22 12:55:00,2021-04-22 13:35:00
NIFTY,65,BUY,14378.1,14372.1,14321.07,14463.645,-6.0,-390.0,MACD EXIT,2021-04-22 13:50:00,2021-04-22 14:25:00
NIFTY,65,BUY,14401.35,14394.05,14364.8312,14456.1282,-7.300000000001091,-474.50000000007094,MACD EXIT,2021-04-22 14:40:00,2021-04-22 15:00:00
NIFTY,65,BUY,14417.05,14427.35,14337.11880596864,14536.94679104704,10.300000000001091,669.5000000000709,MACD EXIT,2021-04-23 10:25:00,2021-04-23 11:55:00
NIFTY,65,BUY,14411.9,14382.1227465378,14382.1227465378,14456.565880193299,-29.77725346219995,-1935.5214750429968,LOSS,2021-04-23 13:30:00,2021-04-23 13:35:00
NIFTY,65,BUY,14488.5,14522.3,14316.798384194815,14746.052423707777,33.79999999999927,2196.9999999999527,MACD EXIT,2021-04-26 09:25:00,2021-04-26 10:35:00
NIFTY,65,BUY,14519.65,14562.1,14455.53722,14615.819169999999,42.45000000000073,2759.2500000000473,MACD EXIT,2021-04-27 09:25:00,2021-04-27 10:40:00
NIFTY,65,BUY,14586.95,14580.8,14561.122848003692,14625.690727994464,-6.150000000001455,-399.7500000000946,MACD EXIT,2021-04-27 11:10:00,2021-04-27 11:20:00
NIFTY,65,BUY,14611.8,14610.0,14577.710646784,14662.934029823999,-1.7999999999992724,-116.9999999999527,MACD EXIT,2021-04-27 12:00:00,2021-04-27 12:30:00
NIFTY,65,BUY,14631.65,14635.75,14590.672916000001,14693.115625999997,4.100000000000364,266.50000000002365,MACD EXIT,2021-04-27 14:00:00,2021-04-27 15:00:00
NIFTY,65,BUY,14823.75,14865.016799999998,14796.238800000001,14865.016799999998,41.2667999999976,2682.341999999844,WIN,2021-04-28 12:25:00,2021-04-28 13:10:00
NIFTY,65,BUY,14862.15,14850.214227075998,14850.214227075998,14880.053659386002,-11.935772924001867,-775.8252400601214,LOSS,2021-04-28 13:20:00,2021-04-28 13:25:00
NIFTY,65,BUY,14930.9,14926.3,14849.012840416759,15053.73073937486,-4.600000000000364,-299.00000000002365,MACD EXIT,2021-04-29 12:55:00,2021-04-29 13:55:00
NIFTY,65,BUY,14590.25,14549.8,14526.519356799998,14685.845964800003,-40.45000000000073,-2629.2500000000473,EMA EXIT,2021-05-03 13:10:00,2021-05-03 13:40:00
NIFTY,65,BUY,14584.75,14668.300000000001,14529.05,14668.300000000001,83.55000000000109,5430.750000000071,WIN,2021-05-03 14:20:00,2021-05-03 14:45:00
NIFTY,65,BUY,14686.15,14675.3,14594.239650368,14824.015524448001,-10.850000000000364,-705.2500000000236,MACD EXIT,2021-05-04 11:10:00,2021-05-04 12:10:00
NIFTY,65,BUY,14575.6,14541.95,14499.77318742435,14689.340218863475,-33.649999999999636,-2187.2499999999764,EMA EXIT,2021-05-05 10:30:00,2021-05-05 11:20:00
NIFTY,65,BUY,14603.1,14601.15,14532.706,14708.691,-1.9500000000007276,-126.7500000000473,MACD EXIT,2021-05-05 12:55:00,2021-05-05 13:45:00
NIFTY,65,BUY,14677.45,14656.7,14627.351840131843,14752.597239802237,-20.75,-1348.75,MACD EXIT,2021-05-06 09:40:00,2021-05-06 10:10:00
NIFTY,65,BUY,14663.8,14687.4,14616.336000000001,14734.995999999996,23.600000000000364,1534.0000000000236,MACD EXIT,2021-05-06 11:55:00,2021-05-06 13:25:00
NIFTY,65,BUY,14828.0,14830.95,14766.918000000001,14919.622999999998,2.9500000000007276,191.7500000000473,TIME EXIT,2021-05-07 13:50:00,2021-05-07 15:10:00
NIFTY,65,BUY,14937.55,14907.95,14814.612879999999,15121.95568,-29.599999999998545,-1923.9999999999054,MACD EXIT,2021-05-10 09:25:00,2021-05-10 10:05:00
NIFTY,65,BUY,14929.0,14930.0,14863.75340746711,15026.869888799336,1.0,65.0,MACD EXIT,2021-05-10 10:20:00,2021-05-10 10:25:00
NIFTY,65,BUY,14954.6,14943.35,14929.744621718017,14991.883067422976,-11.25,-731.25,MACD EXIT,2021-05-10 14:20:00,2021-05-10 14:30:00
NIFTY,65,BUY,14759.05,14747.15,14704.965296960001,14840.177054559997,-11.899999999999636,-773.4999999999764,MACD EXIT,2021-05-12 12:10:00,2021-05-12 13:40:00
NIFTY,65,BUY,14665.7,14648.942,14648.942,14690.837000000003,-16.75800000000163,-1089.270000000106,LOSS,2021-05-14 13:35:00,2021-05-14 13:55:00
NIFTY,65,BUY,14683.1,14665.7,14629.75,14763.125,-17.399999999999636,-1130.9999999999764,TIME EXIT,2021-05-14 14:35:00,2021-05-14 15:10:00
NIFTY,65,BUY,14733.65,14809.05,14671.186858309926,14827.34471253511,75.39999999999964,4900.999999999976,MACD EXIT,2021-05-17 09:25:00,2021-05-17 10:50:00
NIFTY,65,BUY,14846.15,14843.25,14829.13693298884,14871.66960051674,-2.899999999999636,-188.49999999997635,MACD EXIT,2021-05-17 12:35:00,2021-05-17 12:45:00
NIFTY,65,BUY,14846.9,14848.954388371656,14845.530407752229,14848.954388371656,2.054388371656387,133.53524415766515,WIN,2021-05-17 12:55:00,2021-05-17 13:00:00
NIFTY,65,BUY,14882.75,14866.55,14838.526809548799,14949.084785676801,-16.200000000000728,-1053.0000000000473,MACD EXIT,2021-05-17 14:00:00,2021-05-17 14:20:00
NIFTY,65,BUY,14898.4,14915.35,14867.435647332597,14944.846529001104,16.950000000000728,1101.7500000000473,TIME EXIT,2021-05-17 14:35:00,2021-05-17 15:10:00
NIFTY,65,BUY,15127.8,15112.55,15094.066345792,15178.400481311997,-15.25,-991.25,MACD EXIT,2021-05-18 13:45:00,2021-05-18 13:55:00
NIFTY,65,BUY,15104.1,15084.7,15064.5347964,15163.447805400003,-19.399999999999636,-1260.9999999999764,EMA EXIT,2021-05-19 12:00:00,2021-05-19 12:55:00
NIFTY,65,BUY,15058.1,15046.5,15025.994644864,15106.258032704001,-11.600000000000364,-754.0000000000236,EMA EXIT,2021-05-19 14:55:00,2021-05-19 15:05:00
NIFTY,65,BUY,15017.3,15101.75,14897.540465663998,15196.939301504,84.45000000000073,5489.250000000047,MACD EXIT,2021-05-21 09:25:00,2021-05-21 11:10:00
NIFTY,65,BUY,15120.5,15168.972253459262,15088.185164360491,15168.972253459262,48.47225345926199,3150.6964748520295,WIN,2021-05-21 14:15:00,2021-05-21 14:45:00
NIFTY,65,BUY,15233.0,15206.85,15189.943,15297.585500000001,-26.149999999999636,-1699.7499999999764,TIME EXIT,2021-05-24 14:40:00,2021-05-24 15:10:00
NIFTY,65,BUY,15275.15,15261.0,15176.213880000001,15423.554179999997,-14.149999999999636,-919.7499999999764,MACD EXIT,2021-05-25 09:25:00,2021-05-25 10:15:00
NIFTY,65,BUY,15252.5,15249.0,15238.1322414047,15274.05163789295,-3.5,-227.5,MACD EXIT,2021-05-25 12:35:00,2021-05-25 12:45:00
NIFTY,65,BUY,15245.1,15291.15,15195.5,15319.5,46.04999999999927,2993.2499999999527,MACD EXIT,2021-05-26 10:05:00,2021-05-26 11:35:00
NIFTY,65,BUY,15315.75,15288.2105853056,15288.2105853056,15357.059122041599,-27.539414694399966,-1790.0619551359978,LOSS,2021-05-26 14:45:00,2021-05-26 15:00:00
NIFTY,65,BUY,15311.75,15360.125,15279.5,15360.125,48.375,3144.375,WIN,2021-05-27 10:05:00,2021-05-27 11:50:00
NIFTY,65,BUY,15351.6,15349.55,15333.850487815425,15378.224268276863,-2.0500000000010914,-133.25000000007094,MACD EXIT,2021-05-27 13:35:00,2021-05-27 13:45:00
NIFTY,65,BUY,15433.65,15418.8,15322.67727933493,15600.109080997605,-14.850000000000364,-965.2500000000236,MACD EXIT,2021-05-28 09:25:00,2021-05-28 10:20:00
NIFTY,65,BUY,15456.55,15440.9,15415.127,15518.684499999998,-15.649999999999636,-1017.2499999999764,MACD EXIT,2021-05-28 13:35:00,2021-05-28 14:15:00
NIFTY,65,BUY,15480.3,15529.3,15399.087724940799,15602.1184125888,49.0,3185.0,MACD EXIT,2021-05-31 10:05:00,2021-05-31 11:45:00
NIFTY,65,BUY,15559.2,15558.25,15541.367694846851,15585.948457729726,-0.9500000000007276,-61.750000000047294,MACD EXIT,2021-05-31 12:50:00,2021-05-31 13:15:00
NIFTY,65,BUY,15566.45,15565.0,15529.923664,15621.239504000001,-1.4500000000007276,-94.2500000000473,MACD EXIT,2021-05-31 14:15:00,2021-05-31 14:50:00
NIFTY,65,BUY,15640.8,15600.9,15576.969090014372,15736.54636497844,-39.899999999999636,-2593.4999999999764,MACD EXIT,2021-06-01 09:25:00,2021-06-01 10:00:00
NIFTY,65,BUY,15576.35,15550.1,15537.166576866664,15635.125134700003,-26.25,-1706.25,MACD EXIT,2021-06-01 12:45:00,2021-06-01 14:05:00
NIFTY,65,BUY,15501.15,15558.827404800002,15462.698396799999,15558.827404800002,57.67740480000248,3749.031312000161,WIN,2021-06-02 13:55:00,2021-06-02 14:55:00
NIFTY,65,BUY,15551.4,15569.6,15519.888088076315,15598.667867885526,18.200000000000728,1183.0000000000473,TIME EXIT,2021-06-02 15:00:00,2021-06-02 15:10:00
NIFTY,65,BUY,15654.95,15652.45,15615.753151232,15713.745273152002,-2.5,-162.5,MACD EXIT,2021-06-03 13:55:00,2021-06-03 14:55:00
NIFTY,65,BUY,15728.05,15720.6,15701.071,15768.518499999998,-7.449999999998909,-484.24999999992906,MACD EXIT,2021-06-04 10:10:00,2021-06-04 10:25:00
NIFTY,65,BUY,15694.2,15659.310340989263,15659.310340989263,15746.534488516107,-34.88965901073789,-2267.8278356979627,LOSS,2021-06-04 12:35:00,2021-06-04 13:05:00
NIFTY,65,BUY,15665.65,15664.6,15636.273643435776,15709.714534846335,-1.0499999999992724,-68.2499999999527,TIME EXIT,2021-06-04 14:55:00,2021-06-04 15:10:00
NIFTY,65,BUY,15720.5,15726.95,15681.457,15779.0645,6.450000000000728,419.2500000000473,MACD EXIT,2021-06-07 10:20:00,2021-06-07 11:20:00
NIFTY,65,BUY,15743.15,15754.4,15704.4504,15801.1994,11.25,731.25,MACD EXIT,2021-06-07 13:20:00,2021-06-07 14:50:00
NIFTY,65,BUY,15729.2,15719.169430267006,15719.169430267006,15744.245854599492,-10.03056973299499,-651.9870326446744,LOSS,2021-06-08 11:45:00,2021-06-08 11:55:00
NIFTY,65,BUY,15726.15,15720.6,15702.538719999999,15761.566920000001,-5.549999999999272,-360.7499999999527,MACD EXIT,2021-06-08 12:45:00,2021-06-08 14:05:00
NIFTY,65,BUY,15746.55,15740.8,15718.876494900798,15788.060257648802,-5.75,-373.75,TIME EXIT,2021-06-08 14:45:00,2021-06-08 15:10:00
NIFTY,65,BUY,15771.3,15778.6,15724.852,15840.971999999998,7.300000000001091,474.50000000007094,MACD EXIT,2021-06-09 09:35:00,2021-06-09 10:35:00
NIFTY,65,BUY,15792.95,15789.4,15777.738148098559,15815.767777852165,-3.5500000000010914,-230.75000000007094,MACD EXIT,2021-06-09 12:20:00,2021-06-09 12:30:00
NIFTY,65,BUY,15710.2,15694.95,15682.135040918882,15752.29743862168,-15.25,-991.25,MACD EXIT,2021-06-10 10:35:00,2021-06-10 11:10:00
NIFTY,65,BUY,15727.6,15711.65,15691.55776,15781.663360000002,-15.950000000000728,-1036.7500000000473,MACD EXIT,2021-06-10 12:00:00,2021-06-10 12:30:00
NIFTY,65,BUY,15734.95,15722.9,15691.313,15800.4055,-12.050000000001091,-783.2500000000709,MACD EXIT,2021-06-10 13:20:00,2021-06-10 14:10:00
NIFTY,65,BUY,15737.9,15729.9,15715.646608975312,15771.28008653703,-8.0,-520.0,MACD EXIT,2021-06-10 14:20:00,2021-06-10 15:00:00
NIFTY,65,BUY,15807.9,15809.1,15732.029440000002,15921.705839999995,1.2000000000007276,78.0000000000473,MACD EXIT,2021-06-11 09:25:00,2021-06-11 10:15:00
NIFTY,65,BUY,15806.1,15791.4,15763.440611199998,15870.089083200004,-14.700000000000728,-955.5000000000473,MACD EXIT,2021-06-11 14:05:00,2021-06-11 14:55:00
NIFTY,65,BUY,15739.35,15795.109472393826,15702.177018404116,15795.109472393826,55.75947239382549,3624.365705598657,WIN,2021-06-14 12:35:00,2021-06-14 13:20:00
NIFTY,65,BUY,15774.8,15794.6,15718.697,15858.954499999998,19.80000000000109,1287.000000000071,MACD EXIT,2021-06-14 13:25:00,2021-06-14 14:35:00
NIFTY,65,BUY,15883.1,15879.95,15832.694,15958.709000000003,-3.149999999999636,-204.74999999997635,MACD EXIT,2021-06-15 09:25:00,2021-06-15 10:10:00
NIFTY,65,BUY,15802.8,15804.05,15770.796657335768,15850.805013996345,1.25,81.25,MACD EXIT,2021-06-16 13:50:00,2021-06-16 14:55:00
NIFTY,65,BUY,15733.4,15711.8,15700.454132417179,15782.818801374231,-21.600000000000364,-1404.0000000000236,EMA EXIT,2021-06-17 13:00:00,2021-06-17 13:25:00
NIFTY,65,BUY,15601.05,15564.75,15550.536924946182,15676.819612580726,-36.29999999999927,-2359.4999999999527,EMA EXIT,2021-06-18 12:40:00,2021-06-18 13:35:00
NIFTY,65,BUY,15627.9,15663.4,15562.8998,15725.400300000001,35.5,2307.5,TIME EXIT,2021-06-18 13:55:00,2021-06-18 15:10:00
NIFTY,65,BUY,15614.75,15605.4,15508.302,15774.422,-9.350000000000364,-607.7500000000236,EMA EXIT,2021-06-21 11:55:00,2021-06-21 12:15:00
NIFTY,65,BUY,15639.8,15673.1,15538.600055313573,15791.599917029638,33.30000000000109,2164.500000000071,MACD EXIT,2021-06-21 12:30:00,2021-06-21 13:55:00
NIFTY,65,BUY,15715.1,15744.6,15652.976,15808.286,29.5,1917.5,TIME EXIT,2021-06-21 14:10:00,2021-06-21 15:10:00
NIFTY,65,BUY,15778.2,15734.05,15720.918438313942,15864.122342529088,-44.150000000001455,-2869.7500000000946,EMA EXIT,2021-06-23 14:05:00,2021-06-23 14:25:00
NIFTY,65,BUY,15759.45,15751.6,15684.112809216,15872.455786176002,-7.850000000000364,-510.25000000002365,MACD EXIT,2021-06-24 09:35:00,2021-06-24 11:30:00
NIFTY,65,BUY,15764.1,15804.432959999998,15737.211360000001,15804.432959999998,40.33295999999791,2621.642399999864,WIN,2021-06-24 12:20:00,2021-06-24 13:40:00
NIFTY,65,BUY,15796.75,15785.7425368,15785.7425368,15813.2611948,-11.00746319999962,-715.4851079999753,LOSS,2021-06-24 13:45:00,2021-06-24 13:50:00
NIFTY,65,BUY,15805.15,15783.491680000001,15783.491680000001,15837.637479999998,-21.65831999999864,-1407.7907999999115,LOSS,2021-06-24 14:10:00,2021-06-24 14:20:00
NIFTY,65,BUY,15801.45,15787.35,15759.285,15864.697500000002,-14.100000000000364,-916.5000000000236,MACD EXIT,2021-06-24 14:55:00,2021-06-24 15:05:00
